,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,listing_per_host,availability_365,distance,last_review
274,12605496,Brooklyn,Fort Greene,Entire home/apt,205,2,0,1.3770742181764792,1,0,6377.411152006124,6762
275,38886949,Brooklyn,Prospect Heights,Private room,250,16,0,1.3770742181764792,2,89,6378.414910811371,6762
276,147339774,Brooklyn,Crown Heights,Entire home/apt,184,2,40,1.78,1,0,6378.7195889142,287
277,9950152,Brooklyn,East Flatbush,Entire home/apt,97,3,177,2.64,1,272,6382.20075145133,1
278,179246,Brooklyn,Bedford-Stuyvesant,Entire home/apt,119,3,54,3.58,2,240,6376.77720301694,7
279,26556695,Manhattan,Midtown,Entire home/apt,1020,1,12,0.39,6,365,6369.821858747263,47
280,1165231,Manhattan,Harlem,Private room,300,55,6,0.08,2,83,6364.718677485359,1648
281,75275467,Bronx,Port Morris,Private room,41,2,57,1.54,4,146,6363.5269422861265,21
282,40299079,Brooklyn,Flatbush,Entire home/apt,75,2,1,1.0,2,32,6382.479051206578,8
283,218272490,Manhattan,Upper West Side,Private room,85,2,23,2.64,1,79,6367.688963016328,86
284,6281031,Brooklyn,Prospect Heights,Entire home/apt,136,2,169,4.48,1,279,6378.126694513763,14
285,4473860,Manhattan,Harlem,Entire home/apt,125,1,64,1.37,1,135,6363.993948670702,7
286,62954830,Brooklyn,Clinton Hill,Private room,90,1,9,2.84,1,144,6376.591074399865,43
287,2592109,Manhattan,Upper East Side,Entire home/apt,160,14,20,0.37,1,43,6368.545126313094,18
288,50912,Brooklyn,Crown Heights,Entire home/apt,190,1,9,0.99,1,364,6378.826474595773,8
289,26243777,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,4,6,0.36,2,0,6376.483212429065,80
290,177174475,Manhattan,Midtown,Entire home/apt,120,1,7,0.51,17,232,6371.506230237707,37
291,236745428,Brooklyn,Flatbush,Entire home/apt,95,2,9,1.79,1,0,6382.1403993013155,21
292,156505456,Brooklyn,East New York,Private room,35,3,18,1.02,13,79,6378.09388881056,113
293,176427055,Queens,Astoria,Private room,74,1,102,6.77,1,348,6367.998827981055,1
294,49900664,Manhattan,Upper East Side,Entire home/apt,91,2,2,0.06,1,0,6368.241893635059,931
295,14905080,Manhattan,Morningside Heights,Entire home/apt,75,25,1,0.02,1,0,6364.693680559561,1403
296,54369863,Manhattan,Harlem,Private room,70,1,1,0.08,1,0,6362.373066566543,357
297,224614531,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,3,0.41,2,95,6376.306818474216,188
298,225749624,Brooklyn,Bedford-Stuyvesant,Private room,70,1,1,0.14,1,0,6376.3035226799475,219
299,8844412,Manhattan,Gramercy,Entire home/apt,250,5,5,0.07,1,358,6372.584179881011,292
300,9282079,Manhattan,Gramercy,Entire home/apt,245,4,12,0.62,1,0,6372.82867720037,44
301,57694481,Manhattan,Upper West Side,Entire home/apt,172,12,13,0.37,1,34,6368.290105667889,16
302,222843411,Brooklyn,Brooklyn Heights,Entire home/apt,1000,3,0,1.3770742181764792,1,363,6377.2306658280795,6762
303,78326799,Brooklyn,Gowanus,Private room,80,1,2,0.63,1,0,6378.4123783118675,92
304,169944714,Manhattan,Hell's Kitchen,Entire home/apt,295,1,114,6.68,1,125,6369.465697167042,15
305,292630,Manhattan,East Village,Entire home/apt,99,2,127,1.22,1,320,6373.59502156393,18
306,264659,Manhattan,East Village,Entire home/apt,275,1,35,0.7,1,0,6374.088034214005,577
307,34331702,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,4,20,1.81,1,14,6376.303939846712,11
308,95475481,Brooklyn,Greenpoint,Private room,55,7,2,0.38,1,0,6372.885576510987,130
309,48967970,Manhattan,Morningside Heights,Entire home/apt,150,20,0,1.3770742181764792,1,33,6364.704624695134,6762
310,19477508,Queens,Astoria,Entire home/apt,119,2,19,0.52,1,0,6367.8206425732715,38
311,242544120,Brooklyn,Bedford-Stuyvesant,Private room,60,3,1,0.25,1,0,6376.940456369896,117
312,9951993,Manhattan,Upper West Side,Entire home/apt,159,2,1,0.05,1,0,6365.972868020367,595
313,184122908,Bronx,Mott Haven,Private room,35,1,24,2.38,1,150,6362.675318444553,8
314,2431149,Brooklyn,Crown Heights,Entire home/apt,69,1,7,0.23,2,0,6378.407911526187,799
315,56623911,Manhattan,East Harlem,Private room,45,1,3,0.08,1,0,6366.380267841073,1144
316,12243051,Manhattan,Financial District,Entire home/apt,169,29,1,0.58,96,214,6376.404818185354,51
317,26546007,Manhattan,Upper West Side,Entire home/apt,300,1,0,1.3770742181764792,1,0,6369.029403312642,6762
318,100202479,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,86,3.02,1,25,6376.554254109758,10
319,9808458,Bronx,Kingsbridge,Private room,65,1,2,0.21,4,364,6356.098868806156,262
320,49021868,Manhattan,Lower East Side,Entire home/apt,199,4,9,0.22,1,0,6374.364600647643,186
321,33128992,Manhattan,Morningside Heights,Private room,75,1,1,0.02,1,0,6363.715989106547,1512
322,8569221,Brooklyn,Williamsburg,Private room,109,3,3,1.07,2,97,6373.911872431066,71
323,3033622,Brooklyn,Windsor Terrace,Private room,60,2,206,2.49,2,86,6381.328602168222,23
324,137522531,Queens,Flushing,Entire home/apt,150,6,50,2.27,7,343,6366.200606230905,60
325,120762452,Manhattan,Murray Hill,Entire home/apt,175,30,1,0.19,50,364,6371.1137492494445,157
326,3019399,Brooklyn,Fort Greene,Entire home/apt,180,2,15,0.64,1,4,6377.642062670511,7
327,3839667,Manhattan,East Village,Entire home/apt,120,7,6,0.08,1,0,6374.120892498366,552
328,20408271,Brooklyn,Red Hook,Entire home/apt,150,1,2,0.11,2,0,6379.929842434835,532
329,57230304,Queens,Elmhurst,Private room,90,7,2,1.58,3,337,6370.680434088307,8
330,1568269,Brooklyn,Greenpoint,Entire home/apt,85,8,0,1.3770742181764792,1,10,6372.315509361386,6762
331,65809485,Queens,Flushing,Private room,50,7,55,1.57,12,160,6367.406291410498,165
332,770831,Manhattan,East Village,Entire home/apt,200,2,103,1.08,1,235,6373.243889991237,14
333,3699016,Brooklyn,Crown Heights,Entire home/apt,140,2,54,3.17,2,1,6378.0808871413965,11
334,79576043,Brooklyn,Williamsburg,Private room,40,28,0,1.3770742181764792,1,0,6373.901378413852,6762
335,12739246,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,5,11,0.23,1,0,6377.486998032922,1038
336,201735,Manhattan,Tribeca,Entire home/apt,195,2,4,0.16,1,0,6375.169874614705,734
337,122942281,Brooklyn,Brownsville,Entire home/apt,95,7,28,1.51,1,19,6378.501385737039,3
338,210179412,Queens,Springfield Gardens,Shared room,120,1,16,1.62,1,14,6374.561164403121,15
339,224414117,Manhattan,Hell's Kitchen,Private room,199,1,4,0.61,30,363,6371.011636352838,169
340,27670418,Queens,Ridgewood,Entire home/apt,79,9,11,0.48,1,3,6374.415683132425,264
341,136962,Brooklyn,Fort Greene,Private room,85,5,124,1.32,1,69,6377.745850422375,44
342,253906467,Manhattan,Hell's Kitchen,Shared room,60,1,20,6.82,9,348,6369.856655715313,10
343,72882190,Manhattan,Chinatown,Entire home/apt,300,7,2,0.2,1,178,6375.307879164763,266
344,45197192,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,70,2,7,0.15,1,0,6380.197409748712,1078
345,62126843,Brooklyn,Williamsburg,Entire home/apt,60,10,1,0.05,1,0,6374.009277763721,650
346,106063627,Brooklyn,Park Slope,Entire home/apt,130,120,0,1.3770742181764792,1,0,6378.32392152904,6762
347,53743935,Brooklyn,Williamsburg,Private room,65,3,7,0.24,1,2,6374.527573721827,42
348,18602194,Manhattan,East Village,Entire home/apt,125,3,2,0.27,1,45,6373.379769851553,188
349,39457267,Brooklyn,Bedford-Stuyvesant,Private room,40,1,2,0.04,1,0,6376.92837425074,1404
350,192554415,Manhattan,East Village,Entire home/apt,250,7,16,1.72,1,135,6373.38561052965,13
351,155911578,Manhattan,Harlem,Private room,110,1,1,0.45,2,0,6362.8947276741565,65
352,59529529,Manhattan,Hell's Kitchen,Private room,70,1,178,5.75,6,146,6370.120781477079,5
353,1689040,Brooklyn,Prospect Heights,Entire home/apt,115,2,10,0.17,1,0,6378.353672034516,1141
354,37860219,Brooklyn,Bushwick,Entire home/apt,250,1,7,1.06,2,5,6375.329259064999,9
355,135061108,Brooklyn,East Flatbush,Entire home/apt,225,1,6,0.25,2,152,6380.872281544425,7
356,13956097,Brooklyn,Williamsburg,Private room,70,3,2,0.32,1,223,6374.1030662823605,29
357,128692351,Bronx,Highbridge,Private room,100,2,107,4.12,5,344,6359.900368704671,24
358,20134899,Manhattan,Harlem,Private room,54,23,8,0.7,2,35,6362.296274792331,190
359,106863782,Manhattan,Washington Heights,Entire home/apt,175,2,2,0.09,1,0,6359.06929817856,610
360,145801588,Manhattan,Midtown,Private room,389,3,3,0.13,4,357,6370.5271361523755,662
361,299755,Manhattan,East Village,Private room,96,1,34,0.58,1,0,6374.151688708055,1280
362,13667779,Manhattan,Harlem,Private room,60,2,9,0.19,2,280,6362.166018477939,34
363,191009021,Manhattan,Upper West Side,Entire home/apt,250,3,1,1.0,1,14,6369.035370671701,18
364,46502890,Queens,Jamaica Estates,Private room,750,1,0,1.3770742181764792,2,0,6369.108202242702,6762
365,14289427,Manhattan,Chinatown,Private room,120,5,12,0.19,3,0,6375.219488496568,264
366,53819985,Manhattan,Harlem,Private room,45,1,15,0.35,1,0,6363.042067716421,983
367,33067672,Brooklyn,Sunset Park,Entire home/apt,120,2,1,0.08,1,0,6382.19704710445,399
368,219517861,Manhattan,Financial District,Entire home/apt,227,2,8,3.64,327,349,6376.567406184619,27
369,2966628,Brooklyn,Bedford-Stuyvesant,Private room,59,1,2,0.05,1,0,6376.720116814386,1284
370,222081034,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,40,4.86,1,31,6376.899131582806,21
371,46393811,Brooklyn,Greenpoint,Private room,80,5,1,0.16,1,22,6372.499296238741,191
372,20177186,Manhattan,Financial District,Entire home/apt,200,2,6,0.1,1,0,6376.252522717629,1365
373,1607289,Manhattan,Upper East Side,Entire home/apt,299,2,1,0.05,1,0,6368.122862072567,554
374,51902072,Manhattan,SoHo,Entire home/apt,185,1,1,0.02,1,0,6374.327022306229,1267
375,40209604,Brooklyn,Crown Heights,Private room,50,2,60,4.52,1,7,6378.53192349531,15
376,87167456,Brooklyn,Greenpoint,Private room,75,4,2,0.26,1,0,6373.5893362449915,212
377,14234166,Queens,Ridgewood,Private room,59,1,15,2.98,2,67,6374.229828321287,13
378,10864311,Brooklyn,Clinton Hill,Private room,75,3,7,0.25,1,0,6376.922706819903,187
379,51536620,Manhattan,Tribeca,Private room,110,3,1,0.06,1,0,6375.649106775084,495
380,27462282,Manhattan,Harlem,Private room,80,1,0,1.3770742181764792,1,0,6364.9542582711865,6762
381,6106609,Brooklyn,Bushwick,Private room,130,2,30,2.05,1,290,6375.906347949132,20
382,256987188,Manhattan,Upper East Side,Entire home/apt,150,1,1,0.47,1,33,6367.625030382996,63
383,107434423,Manhattan,Theater District,Entire home/apt,317,30,0,1.3770742181764792,232,251,6370.213591884695,6762
384,476260,Brooklyn,Williamsburg,Private room,50,2,1,0.05,1,0,6373.825487073026,609
385,10810969,Brooklyn,Williamsburg,Private room,95,1,9,0.91,1,0,6374.266668334578,173
386,134184451,Queens,Jamaica,Private room,165,1,0,1.3770742181764792,18,355,6372.002537167247,6762
387,50068597,Staten Island,Tompkinsville,Private room,40,2,157,3.67,3,324,6385.603345597479,7
388,55149412,Manhattan,Lower East Side,Entire home/apt,160,1,73,2.38,4,229,6375.241325524163,22
389,68769040,Manhattan,Upper West Side,Private room,980,20,1,0.03,1,90,6365.182366997601,1101
390,205530337,Queens,Ridgewood,Private room,45,30,1,0.14,8,314,6374.220451560076,206
391,37818581,Manhattan,East Harlem,Private room,150,1,207,4.55,4,0,6364.63785658647,137
392,12913455,Manhattan,East Village,Entire home/apt,300,2,16,5.78,1,52,6373.770590347803,8
393,219517861,Manhattan,Financial District,Entire home/apt,228,2,8,2.02,327,348,6376.566626748156,19
394,30968452,Brooklyn,Bushwick,Private room,75,3,5,0.12,1,365,6376.0880816723975,552
395,179336958,Manhattan,Midtown,Private room,120,3,1,1.0,6,364,6371.57426484836,16
396,97186572,Manhattan,West Village,Entire home/apt,300,1,59,1.83,1,73,6373.717916750146,10
397,31673092,Brooklyn,Crown Heights,Entire home/apt,75,30,101,2.06,1,62,6378.000899770434,30
398,14249332,Queens,Astoria,Private room,69,1,68,2.72,1,51,6367.078430469694,16
399,16437254,Brooklyn,Sunset Park,Entire home/apt,172,30,5,0.09,21,328,6380.532552476881,13
400,128004958,Brooklyn,Bushwick,Private room,50,1,100,4.03,1,2,6376.184675815581,15
401,37136163,Manhattan,Midtown,Entire home/apt,600,7,0,1.3770742181764792,1,281,6370.9286126066345,6762
402,20616761,Queens,Sunnyside,Entire home/apt,150,2,51,1.48,1,329,6369.980473405904,29
403,1564111,Brooklyn,Fort Greene,Entire home/apt,125,2,73,1.39,1,20,6377.189091459392,30
404,181201,Brooklyn,Bedford-Stuyvesant,Private room,69,3,23,0.57,1,317,6376.805207231516,188
405,9212686,Brooklyn,Bedford-Stuyvesant,Private room,55,2,1,0.27,1,0,6376.392164110034,111
406,111542307,Brooklyn,Bedford-Stuyvesant,Shared room,19,30,1,0.17,2,339,6376.519052712709,180
407,35487412,Queens,Jackson Heights,Private room,46,3,12,1.02,1,5,6368.140937644214,157
408,23030943,Manhattan,Nolita,Private room,105,1,102,1.79,1,362,6374.483813355878,22
409,40275,Brooklyn,Bedford-Stuyvesant,Entire home/apt,250,2,1,1.0,1,66,6376.642158233725,22
410,889683,Brooklyn,Williamsburg,Private room,84,1,95,7.13,2,51,6374.256927674915,23
411,75248463,Brooklyn,East Flatbush,Private room,118,2,2,0.11,4,45,6381.5427920051025,550
412,120335,Manhattan,Lower East Side,Entire home/apt,105,3,32,0.29,1,16,6375.191213894633,24
413,17018997,Brooklyn,Flatbush,Entire home/apt,85,5,1,0.04,1,0,6381.718848672065,735
414,14041891,Manhattan,Flatiron District,Entire home/apt,200,4,0,1.3770742181764792,1,0,6372.151049386278,6762
415,132878036,Manhattan,Hell's Kitchen,Entire home/apt,185,4,23,3.05,1,230,6369.869322124374,11
416,170413197,Brooklyn,Flatbush,Entire home/apt,100,2,1,0.06,1,0,6381.465830036445,498
417,21593637,Brooklyn,Bedford-Stuyvesant,Entire home/apt,179,3,30,1.68,2,285,6376.691051962227,24
418,244330525,Brooklyn,Williamsburg,Entire home/apt,300,2,0,1.3770742181764792,1,95,6373.673452112946,6762
419,3325418,Manhattan,Morningside Heights,Private room,200,1,30,0.52,3,0,6364.901828235551,434
420,7503643,Brooklyn,Greenpoint,Entire home/apt,149,30,7,0.11,52,281,6372.590402175604,250
421,8159536,Bronx,Concourse Village,Private room,50,1,21,0.36,3,188,6360.7488056603515,36
422,4204783,Staten Island,West Brighton,Private room,49,2,45,1.62,3,276,6387.286391287003,29
423,65057965,Manhattan,East Village,Private room,85,2,10,0.28,1,306,6373.404961175462,738
424,54797779,Manhattan,Harlem,Private room,40,2,3,0.1,1,0,6362.921066567774,896
425,1317384,Manhattan,Harlem,Private room,73,2,92,2.08,2,177,6362.159336684646,26
426,9263105,Staten Island,New Brighton,Private room,40,30,1,1.0,2,71,6385.187726267584,9
427,205032591,Brooklyn,Bedford-Stuyvesant,Private room,65,2,21,2.04,4,334,6377.086517263712,23
428,265152,Brooklyn,Fort Greene,Entire home/apt,150,2,21,0.29,3,3,6377.837772898338,36
429,13563861,Brooklyn,Crown Heights,Entire home/apt,200,2,0,1.3770742181764792,1,0,6378.595858908281,6762
430,27355064,Brooklyn,Crown Heights,Private room,99,1,19,1.61,1,153,6377.488231209493,14
431,33783958,Brooklyn,Prospect Heights,Entire home/apt,150,4,1,0.41,1,63,6378.236659595207,72
432,73640551,Brooklyn,Prospect Heights,Private room,75,2,11,1.24,2,1,6378.507327251193,162
433,25472836,Brooklyn,Clinton Hill,Entire home/apt,145,2,2,0.06,1,0,6377.403098365956,1062
434,1698607,Brooklyn,Greenpoint,Entire home/apt,92,4,3,0.66,1,95,6372.205489221734,58
435,31583052,Brooklyn,Sunset Park,Entire home/apt,105,3,3,0.16,1,0,6380.505317734076,377
436,24035151,Brooklyn,Crown Heights,Entire home/apt,70,3,3,0.15,1,0,6378.408904271928,602
437,37579015,Manhattan,Hell's Kitchen,Private room,98,1,147,3.03,5,149,6370.526811018688,25
438,256379094,Brooklyn,Kensington,Private room,85,10,0,1.3770742181764792,1,52,6382.126992058222,6762
439,36232131,Queens,Woodside,Private room,100,3,0,1.3770742181764792,1,90,6369.795543317908,6762
440,80331757,Brooklyn,Sheepshead Bay,Private room,50,2,13,1.38,1,71,6385.908665904364,120
441,2971336,Brooklyn,Williamsburg,Private room,140,10,5,0.21,2,0,6374.14865264984,550
442,262281120,Brooklyn,Williamsburg,Entire home/apt,165,30,0,1.3770742181764792,1,59,6374.0036322772985,6762
443,2267153,Manhattan,East Village,Private room,72,5,451,5.26,2,13,6373.557176002173,8
444,271162941,Brooklyn,Midwood,Private room,80,1,0,1.3770742181764792,3,330,6383.740471692358,6762
445,27591905,Brooklyn,Bedford-Stuyvesant,Private room,58,2,0,1.3770742181764792,1,0,6376.856386310476,6762
446,111587063,Manhattan,Upper West Side,Entire home/apt,295,2,24,2.28,1,70,6366.436476114622,7
447,2286611,Brooklyn,South Slope,Entire home/apt,195,3,6,0.16,1,0,6380.2840713038795,321
448,194954408,Manhattan,Midtown,Entire home/apt,295,28,4,0.51,1,147,6371.0314590085045,49
449,1097753,Manhattan,Harlem,Private room,125,3,34,1.52,1,178,6363.794254796429,7
450,10888067,Manhattan,SoHo,Entire home/apt,150,3,13,3.86,1,9,6374.140790342563,14
451,221200420,Manhattan,Murray Hill,Entire home/apt,200,30,0,1.3770742181764792,23,339,6371.453545767701,6762
452,14170288,Manhattan,Little Italy,Entire home/apt,174,30,0,1.3770742181764792,1,89,6374.9046908454175,6762
453,11728318,Brooklyn,Greenpoint,Private room,40,2,24,2.69,1,95,6372.683299862717,8
454,1613244,Manhattan,Lower East Side,Entire home/apt,170,30,0,1.3770742181764792,9,336,6374.453549577666,6762
455,5642757,Brooklyn,Flatbush,Entire home/apt,100,3,9,0.16,1,0,6383.505020525539,1189
456,244746656,Manhattan,Midtown,Entire home/apt,840,1,0,1.3770742181764792,4,4,6369.596156593852,6762
457,130822245,Queens,Rego Park,Entire home/apt,70,1,89,3.42,1,157,6370.577341720512,15
458,10061428,Brooklyn,Bushwick,Private room,55,1,6,0.14,1,0,6375.10098022791,1052
459,249309586,Manhattan,Chinatown,Entire home/apt,150,4,8,2.38,1,255,6375.072918455611,13
460,1753078,Manhattan,Harlem,Entire home/apt,139,5,0,1.3770742181764792,1,0,6364.449172717999,6762
461,254372359,Manhattan,Midtown,Entire home/apt,250,5,7,2.44,1,161,6370.384787398293,24
462,1354758,Brooklyn,Park Slope,Entire home/apt,139,3,135,1.45,1,204,6379.296796298321,14
463,82889379,Bronx,Woodlawn,Private room,34,1,122,8.24,4,5,6352.40952237582,10
464,37803660,Manhattan,Midtown,Entire home/apt,199,4,1,0.02,1,0,6370.727595845499,1280
465,4998154,Brooklyn,Greenpoint,Private room,80,3,0,1.3770742181764792,1,0,6372.391859398575,6762
466,3377231,Brooklyn,Flatbush,Entire home/apt,140,4,15,0.18,1,365,6381.258071748711,704
467,710443,Brooklyn,Williamsburg,Entire home/apt,370,2,132,3.14,1,257,6374.429113358531,2
468,10112706,Queens,Ridgewood,Entire home/apt,49,2,59,3.09,1,24,6373.4965359938415,20
469,25495114,Manhattan,East Village,Entire home/apt,178,9,22,0.71,1,0,6373.241289028689,473
470,9703540,Brooklyn,Williamsburg,Entire home/apt,160,14,1,0.03,1,0,6374.4370008028345,1044
471,725286,Brooklyn,Brighton Beach,Entire home/apt,130,3,22,0.99,1,134,6388.797066069126,18
472,114249746,Queens,Woodside,Private room,45,1,53,5.39,1,45,6368.832441322885,36
473,94713722,Queens,St. Albans,Private room,55,2,8,0.76,4,122,6371.764483409133,76
474,92185816,Manhattan,Harlem,Private room,62,14,1,0.45,3,265,6364.149635642745,66
475,229386490,Brooklyn,Bedford-Stuyvesant,Entire home/apt,76,3,7,4.29,3,285,6376.7760729574975,3
476,25846948,Manhattan,Upper East Side,Entire home/apt,151,3,19,0.41,1,0,6369.2987602238345,742
477,93723961,Queens,Astoria,Entire home/apt,99,2,0,1.3770742181764792,1,94,6367.708714919253,6762
478,4690301,Brooklyn,Brooklyn Heights,Entire home/apt,185,2,10,0.2,1,0,6377.654115265128,656
479,90043913,Queens,Astoria,Private room,60,2,2,1.22,2,34,6367.474277784952,28
480,3240340,Manhattan,Harlem,Private room,55,2,7,0.23,1,0,6364.77731737305,475
481,55997024,Brooklyn,Crown Heights,Entire home/apt,125,2,24,2.17,1,55,6377.798780053086,29
482,187975743,Manhattan,Hell's Kitchen,Shared room,65,1,55,4.19,8,204,6369.9711364343275,1
483,11844979,Brooklyn,Williamsburg,Entire home/apt,2500,1,0,1.3770742181764792,4,140,6374.2132850543,6762
484,219517861,Manhattan,Financial District,Entire home/apt,247,2,9,3.42,327,272,6376.415761571183,24
485,895109,Manhattan,West Village,Entire home/apt,258,3,57,1.1,1,320,6373.195870398487,15
486,170810121,Queens,Jamaica,Private room,60,2,11,1.09,1,157,6373.9368892227085,41
487,5565918,Brooklyn,Bedford-Stuyvesant,Entire home/apt,101,4,54,1.14,1,0,6376.1589378469835,71
488,219517861,Manhattan,Theater District,Entire home/apt,152,29,1,0.6,327,193,6370.239908284802,48
